120,0.7616666555404663
130,0.746666669845581
140,0.7450000047683716
150,0.7416666746139526
160,0.7433333396911621
170,0.7433333396911621
180,0.7483333349227905
190,0.7433333396911621
200,0.753333330154419
210,0.753333330154419
220,0.7516666650772095
230,0.75
240,0.7483333349227905
250,0.7516666650772095
260,0.7450000047683716
270,0.75
280,0.7483333349227905
290,0.746666669845581
300,0.7483333349227905
310,0.746666669845581
320,0.746666669845581
330,0.7483333349227905
340,0.75
350,0.75
360,0.75
370,0.7483333349227905
380,0.746666669845581
390,0.746666669845581
400,0.746666669845581
10,0.7616666555404663
20,0.7649999856948853
30,0.7633333206176758
40,0.7450000047683716
50,0.7633333206176758
60,0.75
70,0.7583333253860474
80,0.7649999856948853
90,0.75
100,0.7333333492279053
110,0.7316666841506958
120,0.746666669845581
130,0.753333330154419
140,0.7200000286102295
150,0.7016666531562805
160,0.7366666793823242
170,0.7166666388511658
180,0.7233333587646484
190,0.7383333444595337
200,0.7616666555404663
210,0.7400000095367432
220,0.7383333444595337
230,0.7433333396911621
240,0.7450000047683716
250,0.7400000095367432
260,0.7283333539962769
270,0.7233333587646484
280,0.7549999952316284
290,0.6916666626930237
300,0.75
310,0.7516666650772095
320,0.7433333396911621
330,0.7450000047683716
340,0.7400000095367432
350,0.7366666793823242
360,0.7400000095367432
370,0.7400000095367432
380,0.7416666746139526
390,0.7383333444595337
400,0.7383333444595337
10,0.7666666507720947
20,0.7816666960716248
30,0.7633333206176758
40,0.746666669845581
50,0.753333330154419
60,0.7350000143051147
70,0.7416666746139526
80,0.721666693687439
90,0.7200000286102295
100,0.7133333086967468
110,0.7283333539962769
120,0.7099999785423279
130,0.7283333539962769
140,0.7416666746139526
150,0.7400000095367432
160,0.7433333396911621
170,0.7433333396911621
180,0.7433333396911621
190,0.7433333396911621
200,0.7433333396911621
210,0.7433333396911621
220,0.7433333396911621
230,0.7416666746139526
240,0.7416666746139526
250,0.7416666746139526
260,0.7400000095367432
270,0.7383333444595337
280,0.7400000095367432
290,0.7350000143051147
300,0.7383333444595337
310,0.7400000095367432
320,0.7416666746139526
330,0.7383333444595337
340,0.7366666793823242
350,0.7383333444595337
360,0.7383333444595337
370,0.7416666746139526
380,0.7383333444595337
390,0.7400000095367432
400,0.7383333444595337
10,0.7616666555404663
20,0.7649999856948853
30,0.7699999809265137
40,0.7683333158493042
50,0.75
60,0.7366666793823242
70,0.7350000143051147
80,0.721666693687439
90,0.7166666388511658
100,0.7083333134651184
110,0.6983333230018616
120,0.7066666483879089
130,0.70333331823349
140,0.7066666483879089
150,0.7166666388511658
160,0.7433333396911621
170,0.7250000238418579
180,0.7133333086967468
190,0.7133333086967468
200,0.7083333134651184
210,0.7099999785423279
220,0.7083333134651184
230,0.7116666436195374
240,0.7333333492279053
250,0.7183333039283752
260,0.7149999737739563
270,0.7049999833106995
280,0.70333331823349
290,0.7016666531562805
300,0.6966666579246521
310,0.6983333230018616
320,0.6949999928474426
330,0.7016666531562805
340,0.7066666483879089
350,0.7083333134651184
360,0.7066666483879089
370,0.7350000143051147
380,0.7250000238418579
390,0.7183333039283752
400,0.7166666388511658
10,0.7733333110809326
20,0.7766666412353516
30,0.7666666507720947
40,0.7666666507720947
50,0.7666666507720947
60,0.7616666555404663
70,0.753333330154419
80,0.7516666650772095
90,0.746666669845581
100,0.75
110,0.746666669845581
120,0.753333330154419
130,0.7549999952316284
140,0.7483333349227905
150,0.746666669845581
160,0.7400000095367432
170,0.7450000047683716
180,0.75
190,0.746666669845581
200,0.7433333396911621
